
								CP1	CP1	CP1	QA_C	QA_C	QA_S	QA_S	CHAR_N25C	CHAR_N25C	CHAR_0C	CHAR_0C	CHAR_25C	CHAR_25C	CHAR_85C	CHAR_85C	CHAR_125C	CHAR_125C	FT1	FT1	TBD2	TBD2	
		flowtable	instance	testname	PETname	testnumber	scale	units	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	comment	
	Run	Flow_LDO_Postburn	LDOx_DAC_Linearity	LDO11_DAC-Linearity_Max-Code_X_1mALoad_X_P_X_VDDNV_MeasV_X_X_X_X		96359			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDOx_DAC_Linearity	LDO11_DAC-Linearity_Min-Code_X_1mALoad_X_P_X_VDDNV_MeasV_X_X_X_X		96345			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDOx_Grp2_Dropout_Voltage	LDO11_Dropout_RDSon_700mALoad_X_X_P_X_VDDNV_MeasR_X_X_X_X	LDO11_Dropout_RDSon_700mALoad_X_X_P_X_VDDNV_MeasR_X_X_LDO.11.P0005_X	7850418		ohm	0.08	0.165	0.08	0.165	0.09	0.13	0.08	0.165	0.08	0.165	0.08	0.165	0.08	0.165	0.08	0.165	0.08	0.165	0.08	0.165	
	Run	Flow_LDO_Postburn	LDOx_Grp2_Dropout_Voltage	LDO11_Dropout_Voltage_700mALoad_X_X_P_X_VDDNV_MeasV_X_X_X_X		7850417			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDOx_DropOut_Threshold_PostBurn	LDO11_DropOutComparator_X_X_DropOut-Falling_X_P_X_VDDxV_MeasV_X_X_X_X		8054009			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDOx_DropOut_Threshold_PostBurn	LDO11_DropOutComparator_X_X_DropOut-Rising_X_P_X_VDDxV_MeasV_X_X_X_X	LDO11_DropOutComparator_X_X_DropOut-Rising_X_P_X_VDDxV_MeasV_X_X_LDO.11.P0006_X	96081		V	0.85	1	0.843742	1.001518	0.85	1	0.85	1	0.85	1	0.85	1	0.85	1	0.85	1	0.85	1	0.85	1	
	Run	Flow_LDO_Postburn	LDOx_Dropout_IDD	LDO11_Dropout-I_VDD-ANA_X_X_X_P_X_VDDNV_MeasI-Delta_X_X_X_X	LDO11_Dropout-I_VDD-ANA_X_X_X_P_X_VDDNV_MeasI-Delta_X_X_LDO.11.P0007_X	95776		A	-0.000001	0.00002	-0.000001	0.00002	-0.000001	0.00002	-0.000001	0.00002	-0.000001	0.00002	-0.000001	0.00002	-0.000001	0.00002	-0.000001	0.00002	-0.000001	0.00002	-0.000001	0.00002	
	Run	Flow_LDO_Postburn	LDOx_Dropout_IDD	LDO11_Dropout-I_VDD-BOOST-LDO_X_X_X_P_X_VDDNV_MeasI-Delta_X_X_X_X	LDO11_Dropout-I_VDD-BOOST-LDO_X_X_X_P_X_VDDNV_MeasI-Delta_X_X_LDO.11.P0008_X	95775		A	-0.000001	0.00005	-0.000001	0.00005	-0.000001	0.00005	-0.000001	0.00005	-0.000001	0.00005	-0.000001	0.00005	-0.000001	0.00005	-0.000001	0.00005	-0.000001	0.00005	-0.000001	0.00005	
	Run	Flow_LDO_Postburn	LDOx_Dropout_IDD	LDO11_Dropout-I_VDD-LDO11_X_X_X_P_X_VDDNV_MeasI-Delta_X_X_X_X	LDO11_Dropout-I_VDD-LDO11_X_X_X_P_X_VDDNV_MeasI-Delta_X_X_LDO.11.P0009_X	95777		A	0.000001	0.00002	0.000001	0.00002	0.000001	0.00002	0.000001	0.00002	0.000001	0.00002	0.000001	0.00002	0.000001	0.00002	0.000001	0.00002	0.000001	0.00002	0.000001	0.00002	
	Run	Flow_LDO_Postburn	LDOx_HeadRoom	LDO11_HeadRoom_X_X_700mALoad_X_P_X_VDDxV_Calc-Percent_X_X_X_X	LDO11_HeadRoom_X_X_700mALoad_X_P_X_VDDxV_Calc-Percent_X_X_LDO.11.P0010_X	7850410		%	-1	1	-1	1	-1.439	1.797698	-1	1	-1	1	-1	1	-1	1	-1	1	-1	1	-1	1	
	Run	Flow_LDO_Postburn	LDOx_HeadRoom	LDO11_HeadRoom_X_X_700mALoad_X_P_X_VDDxV_MeasV_X_X_X_X		7850397			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDOx_HeadRoom_Char	LDO11_HeadRoom-Threshold_X_X_700mALoad_X_P_X_VDDxV_X_X_X_X_X		8050004		V	N/A	0.125	N/A	0.125	N/A	0.125	N/A	0.125	N/A	0.125	N/A	0.125	N/A	0.125	N/A	0.125	N/A	0.125	N/A	0.125	
	Run	Flow_LDO_Postburn	LDOx_ILIM_CloseLoop_PostBurn	LDO11_ILIM_CloseLoop_X_0VLoad_X_P_X_VDDHV_MeasI_X_X_X_X		96189		A	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	
	Run	Flow_LDO_Postburn	LDOx_ILIM_CloseLoop_PostBurn	LDO11_ILIM_CloseLoop_X_0VLoad_X_P_X_VDDLV_MeasI_X_X_X_X		96189		A	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	
	Run	Flow_LDO_Postburn	LDOx_ILIM_CloseLoop_PostBurn	LDO11_ILIM_CloseLoop_X_0VLoad_X_P_X_VDDNV_MeasI_X_X_X_X	LDO11_ILIM_CloseLoop_X_0VLoad_X_P_X_VDDNV_MeasI_X_X_LDO.11.P0011_X	96189		A	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	
	Run	Flow_LDO_Postburn	LDOx_ILIM_CloseLoop_PostBurn	LDO11_ILIM_CloseLoop_X_0VLoad_X_P_X_VDDULV_MeasI_X_X_X_X		96189		A	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	0.56	0.91	
	Run	Flow_LDO_TRIM	LDOx_GRP2_ILIM_Trim	LDO11_ILIM_X_X_500mALoad_X_FinalTrim_T_VDDNV_MeasV_X_X_X_X	LDO11_ILIM_X_X_500mALoad_X_FinalTrim_T_VDDNV_MeasV_X_X_LDO.11.T0006_X	95947		V	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	
	Run	Flow_LDO_TRIM	LDOx_GRP2_ILIM_Trim	LDO11_ILIM_X_X_500mALoad_X_FinalTrimCode_C_VDDNV_MeasV_X_X_X_X		95946			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_TRIM	LDOx_GRP2_ILIM_Trim	LDO11_ILIM_X_X_500mALoad_X_FirstTrim_X_VDDNV_MeasV_X_X_X_X		95945		V	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_TRIM	LDOx_GRP2_ILIM_Trim	LDO11_ILIM_X_X_500mALoad_X_FirstTrimCode_X_VDDNV_MeasV_X_X_X_X		95944			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDOx_GRP2_ILIM_PostBurn	LDO11_ILIM_X_X_500mALoad_X_PostBurn_T_VDDHV_MeasV_X_X_X_X		96056		V	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	
	Run	Flow_LDO_Postburn	LDOx_GRP2_ILIM_PostBurn	LDO11_ILIM_X_X_500mALoad_X_PostBurn_T_VDDLV_MeasV_X_X_X_X		96056		V	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	
	Run	Flow_LDO_Postburn	LDOx_GRP2_ILIM_PostBurn	LDO11_ILIM_X_X_500mALoad_X_PostBurn_T_VDDNV_MeasV_X_X_X_X	LDO11_ILIM_X_X_500mALoad_X_PostBurn_T_VDDNV_MeasV_X_X_LDO.11.T0001_X	96056		V	0.88	1.12	0.7077676	1.2902176	0.7241474	1.3048526	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	
	Run	Flow_LDO_Postburn	LDOx_GRP2_ILIM_PostBurn	LDO11_ILIM_X_X_500mALoad_X_PostBurn_T_VDDULV_MeasV_X_X_X_X		96056		V	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	0.88	1.12	
	Run	Flow_LDO_Postburn	LDOx_GRP2_ILIM_PostBurn	LDO11_ILIM_X_X_500mALoad_X_PostBurnCode_C_VDDHV_MeasV_X_X_X_X		96055			0	7	0	7	0	7	0	7	0	7	0	7	0	7	0	7	0	7	0	7	
	Run	Flow_LDO_Postburn	LDOx_GRP2_ILIM_PostBurn	LDO11_ILIM_X_X_500mALoad_X_PostBurnCode_C_VDDLV_MeasV_X_X_X_X		96055			0	7	0	7	0	7	0	7	0	7	0	7	0	7	0	7	0	7	0	7	
	Run	Flow_LDO_Postburn	LDOx_GRP2_ILIM_PostBurn	LDO11_ILIM_X_X_500mALoad_X_PostBurnCode_C_VDDNV_MeasV_X_X_X_X	LDO11_ILIM_X_X_500mALoad_X_PostBurnCode_C_VDDNV_MeasV_X_X_LDO.11.C0001_X	96055			0	7	0	7	0	7	0	7	0	7	0	7	0	7	0	7	0	7	0	7	
	Run	Flow_LDO_Postburn	LDOx_GRP2_ILIM_PostBurn	LDO11_ILIM_X_X_500mALoad_X_PostBurnCode_C_VDDULV_MeasV_X_X_X_X		96055			0	7	0	7	0	7	0	7	0	7	0	7	0	7	0	7	0	7	0	7	
	Run	Flow_LDO_Postburn	LDOx_GRP2_ILIM_PostBurn	LDO11_ILIM_X_X_500mALoad_X_PostBurnTarget_T_VDDHV_MeasV_X_X_X_X		96054		V	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDOx_GRP2_ILIM_PostBurn	LDO11_ILIM_X_X_500mALoad_X_PostBurnTarget_T_VDDLV_MeasV_X_X_X_X		96054		V	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDOx_GRP2_ILIM_PostBurn	LDO11_ILIM_X_X_500mALoad_X_PostBurnTarget_T_VDDNV_MeasV_X_X_X_X		96054		V	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDOx_GRP2_ILIM_PostBurn	LDO11_ILIM_X_X_500mALoad_X_PostBurnTarget_T_VDDULV_MeasV_X_X_X_X		96054		V	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_TRIM	LDOx_GRP2_ILIM_Trim	LDO11_ILIM_X_X_500mALoad_X_PreTrim_T_VDDNV_MeasV_X_X_X_X		95943		V	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_TRIM	LDOx_GRP2_ILIM_Trim	LDO11_ILIM_X_X_500mALoad_X_PreTrimCode_C_VDDNV_MeasV_X_X_X_X		95942			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_TRIM	LDOx_GRP2_ILIM_Trim	LDO11_ILIM_X_X_500mALoad_X_TrimTarget_T_VDDNV_MeasV_X_X_X_X		95941		V	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_TRIM	LDO11_ISense_Trim	LDO11_ISENSE_X_X_350mALoad_X_FinalTrim_T_VDDNV_MeasV_X_X_X_X	LDO11_ISENSE_X_X_350mALoad_X_FinalTrim_T_VDDNV_MeasV_X_X_LDO.11.T0007_X	95834		A	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	
	Run	Flow_LDO_TRIM	LDO11_ISense_Trim	LDO11_ISENSE_X_X_350mALoad_X_FinalTrimCode_C_VDDNV_MeasV_X_X_X_X		95833			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_TRIM	LDO11_ISense_Trim	LDO11_ISENSE_X_X_350mALoad_X_FirstTrim_X_VDDNV_MeasV_X_X_X_X		95832		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_TRIM	LDO11_ISense_Trim	LDO11_ISENSE_X_X_350mALoad_X_FirstTrimCode_X_VDDNV_MeasV_X_X_X_X		95831			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDO11_ISense_PostBurn	LDO11_ISENSE_X_X_350mALoad_X_PostBurn_T_VDDHV_MeasV_X_X_X_X		96160		A	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	
	Run	Flow_LDO_Postburn	LDO11_ISense_PostBurn	LDO11_ISENSE_X_X_350mALoad_X_PostBurn_T_VDDLV_MeasV_X_X_X_X		96160		A	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	
	Run	Flow_LDO_Postburn	LDO11_ISense_PostBurn	LDO11_ISENSE_X_X_350mALoad_X_PostBurn_T_VDDNV_MeasV_X_X_X_X	LDO11_ISENSE_X_X_350mALoad_X_PostBurn_T_VDDNV_MeasV_X_X_LDO.11.T0002_X	96160		A	0.30996	0.3904	0.2580132	0.440046	0.2704338	0.4279494	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	
	Run	Flow_LDO_Postburn	LDO11_ISense_PostBurn	LDO11_ISENSE_X_X_350mALoad_X_PostBurn_T_VDDULV_MeasV_X_X_X_X		96160		A	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	0.30996	0.3904	
	Run	Flow_LDO_Postburn	LDO11_ISense_PostBurn	LDO11_ISENSE_X_X_350mALoad_X_PostBurnCode_C_VDDHV_MeasV_X_X_X_X		96159			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_LDO_Postburn	LDO11_ISense_PostBurn	LDO11_ISENSE_X_X_350mALoad_X_PostBurnCode_C_VDDLV_MeasV_X_X_X_X		96159			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_LDO_Postburn	LDO11_ISense_PostBurn	LDO11_ISENSE_X_X_350mALoad_X_PostBurnCode_C_VDDNV_MeasV_X_X_X_X	LDO11_ISENSE_X_X_350mALoad_X_PostBurnCode_C_VDDNV_MeasV_X_X_LDO.11.C0002_X	96159			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_LDO_Postburn	LDO11_ISense_PostBurn	LDO11_ISENSE_X_X_350mALoad_X_PostBurnCode_C_VDDULV_MeasV_X_X_X_X		96159			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_LDO_Postburn	LDO11_ISense_PostBurn	LDO11_ISENSE_X_X_350mALoad_X_PostBurnTarget_T_VDDHV_MeasV_X_X_X_X		96158		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDO11_ISense_PostBurn	LDO11_ISENSE_X_X_350mALoad_X_PostBurnTarget_T_VDDLV_MeasV_X_X_X_X		96158		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDO11_ISense_PostBurn	LDO11_ISENSE_X_X_350mALoad_X_PostBurnTarget_T_VDDNV_MeasV_X_X_X_X		96158		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDO11_ISense_PostBurn	LDO11_ISENSE_X_X_350mALoad_X_PostBurnTarget_T_VDDULV_MeasV_X_X_X_X		96158		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_TRIM	LDO11_ISense_Trim	LDO11_ISENSE_X_X_350mALoad_X_PreTrim_T_VDDNV_MeasV_X_X_X_X		95830		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_TRIM	LDO11_ISense_Trim	LDO11_ISENSE_X_X_350mALoad_X_PreTrimCode_C_VDDNV_MeasV_X_X_X_X		95829			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_TRIM	LDO11_ISense_Trim	LDO11_ISENSE_X_X_350mALoad_X_TrimTarget_T_VDDNV_MeasV_X_X_X_X		95828		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDO_LRLNV_LineReg	LDO11_LineRegulation_5mA_X_X_X_P_X_VDDNV_MeasV_X_X_X_X		96159		V	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDOx_Grp2_Regulation	LDO11_LineRegulation_HighSideVDD_350mALoad_X_X_P_X_VDDxV_DeltaV_X_X_X_X		96308		V	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDOx_Grp2_Regulation	LDO11_LineRegulation_HighSideVDD_350mALoad_X_X_P_X_VDDxV_MeasV_X_X_X_X		96270		V	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDO_LRLNV_LineReg	LDO11_LineRegulation_HighSideVDD_5mALoad_X_X_P_X_VDDxV_DeltaV_X_X_X_X	LDO11_LineRegulation_HighSideVDD_5mALoad_X_X_P_X_VDDxV_DeltaV_X_X_LDO.11.P0012_X	96176		V	-0.0025	0.0025	-0.0025	0.0025	-0.0025	0.0025	-0.0025	0.0025	-0.0025	0.0025	-0.0025	0.0025	-0.0025	0.0025	-0.0025	0.0025	-0.0025	0.0025	-0.0025	0.0025	
	Run	Flow_LDO_Postburn	LDO_LRLNV_LineReg	LDO11_LineRegulation_HighSideVDD_5mALoad_X_X_P_X_VDDxV_MeasV_X_X_X_X		96160		V	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDOx_Grp2_Regulation	LDO11_LineRegulation_LowSideVDD_350mALoad_X_X_P_X_VDDxV_DeltaV_X_X_X_X		96309		V	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDOx_Grp2_Regulation	LDO11_LineRegulation_LowSideVDD_350mALoad_X_X_P_X_VDDxV_MeasV_X_X_X_X		96271		V	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDO_LRLNV_LineReg	LDO11_LineRegulation_LowSideVDD_5mALoad_X_X_P_X_VDDxV_DeltaV_X_X_X_X	LDO11_LineRegulation_LowSideVDD_5mALoad_X_X_P_X_VDDxV_DeltaV_X_X_LDO.11.P0013_X	96177		V	-0.0025	0.0025	-0.0025	0.0025	-0.0025	0.0025	-0.0025	0.0025	-0.0025	0.0025	-0.0025	0.0025	-0.0025	0.0025	-0.0025	0.0025	-0.0025	0.0025	-0.0025	0.0025	
	Run	Flow_LDO_Postburn	LDO_LRLNV_LineReg	LDO11_LineRegulation_LowSideVDD_5mALoad_X_X_P_X_VDDxV_MeasV_X_X_X_X		96161		V	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDOx_Grp2_Regulation	LDO11_LoadRegulation_1mA-350mA_X_X_X_P_X_VDDNV_DeltaV_X_X_X_X	LDO11_LoadRegulation_1mA-350mA_X_X_X_P_X_VDDNV_DeltaV_X_X_LDO.11.P0014_X	96311		V	-0.006	0.012	-0.006	0.012	-0.006	0.012	-0.006	0.012	-0.006	0.012	-0.006	0.012	-0.006	0.012	-0.006	0.012	-0.006	0.012	-0.006	0.012	
	Run	Flow_LDO_Postburn	LDOx_Grp2_Regulation	LDO11_LoadRegulation_1mA-350mA_X_X_X_P_X_VDDNV_MeasV_X_X_X_X		96273		V	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDOx_Grp2_Regulation	LDO11_LoadRegulation_350mA_X_X_X_P_X_VDDNV_MeasV_X_X_X_X		96269		V	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDOx_Grp2_Regulation	LDO11_LoadRegulation_700mA-350mA_X_X_X_P_X_VDDNV_DeltaV_X_X_X_X	LDO11_LoadRegulation_700mA-350mA_X_X_X_P_X_VDDNV_DeltaV_X_X_LDO.11.P0015_X	96310		V	-0.006	0.012	-0.006	0.012	-0.006	0.012	-0.006	0.012	-0.006	0.012	-0.006	0.012	-0.006	0.012	-0.006	0.012	-0.006	0.012	-0.006	0.012	
	Run	Flow_LDO_Postburn	LDOx_Grp2_Regulation	LDO11_LoadRegulation_700mA-350mA_X_X_X_P_X_VDDNV_MeasV_X_X_X_X		96272		V	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDO11_OVP_PostBurn	LDO11_OVP_Comparator_0mALoad_Hysteresis_X_Swp5_X_VDDHV_MeasV_X_X_X_X		95875			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDO11_OVP_PostBurn	LDO11_OVP_Comparator_0mALoad_Hysteresis_X_Swp5_X_VDDLV_MeasV_X_X_X_X		95875			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDO11_OVP_PostBurn	LDO11_OVP_Comparator_0mALoad_Hysteresis_X_Swp5_X_VDDNV_MeasV_X_X_X_X		95875			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDO11_OVP_PostBurn	LDO11_OVP_Comparator_0mALoad_Hysteresis_X_Swp5_X_VDDULV_MeasV_X_X_X_X		95875			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_TRIM	LDO11_OVP_Trim	LDO11_OVP_Comparator_0mALoad_VTripFalling_X_FinalTrim_T_VDDNV_MeasV-Sweep_X_X_X_X		95894		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_TRIM	LDO11_OVP_Trim	LDO11_OVP_Comparator_0mALoad_VTripFalling_X_FinalTrimCode_C_VDDNV_MeasV-Sweep_X_X_X_X		95893			N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_LDO_Postburn	LDO11_OVP_PostBurn	LDO11_OVP_Comparator_0mALoad_VTripFalling_X_PostBurn_T_VDDHV_MeasV-Norm_X_X_X_X		95873		%	105.1	109.1	105.1	109.1	105.1	109.1	105.1	109.1	105.1	109.1	105.1	109.1	105.1	109.1	105.1	109.1	105.1	109.1	105.1	109.1	
